Tiempo(s),Valor_ADC
1.4667,1698
1.4694,1734
1.4722,1761
1.4750,1772
1.4778,1736
1.4806,1673
1.4833,1612
1.4861,1567
1.4889,1538
1.4917,1542
1.4944,1577
1.4972,1638
1.5000,1707
1.5028,1773
1.5056,1828
1.5083,1851
1.5111,1840
1.5139,1782
1.5167,1731
1.5194,1712
1.5222,1688
1.5250,1693
1.5278,1705
1.5306,1678
1.5333,1653
1.5361,1617
1.5389,1581
1.5417,1547
1.5444,1527
1.5472,1536
1.5500,1549
1.5528,1579
1.5556,1605
1.5583,1631
1.5611,1663
1.5639,1691
1.5667,1702
1.5694,1708
1.5722,1697
1.5750,1699
1.5778,1700
1.5806,1702
1.5833,1705
1.5861,1693
1.5889,1694
1.5917,1696
1.5944,1694
1.5972,1713
1.6000,1710
1.6028,1718
1.6056,1712
1.6083,1709
1.6111,1710
1.6139,1704
1.6167,1705
1.6194,1716
1.6222,1710
1.6250,1718
1.6278,1709
1.6306,1711
1.6333,1720
1.6361,1720
1.6389,1729
1.6417,1725
1.6444,1728
1.6472,1725
1.6500,1729
1.6528,1723
1.6556,1722
1.6583,1720
1.6611,1725
1.6639,1725
1.6667,1733
1.6694,1739
1.6722,1745
1.6750,1744
1.6778,1744
1.6806,1756
1.6833,1763
1.6861,1756
1.6889,1754
1.6917,1753
1.6944,1752
1.6972,1897
1.7000,1888
1.7028,1895
1.7056,1898
1.7083,1903
1.7111,1897
1.7139,1896
1.7167,1897
1.7194,1895
1.7222,1892
1.7250,1898
1.7278,1896
1.7306,1890
1.7333,1892
1.7361,1884
1.7389,1877
1.7417,1870
1.7444,1864
1.7472,1852
1.7500,1848
1.7528,1844
1.7556,1842
1.7583,1836
1.7611,1830
1.7639,1835
1.7667,1829
1.7694,1828
1.7722,1811
1.7750,1802
1.7778,1795
1.7806,1791
1.7833,1787
1.7861,1790
1.7889,1793
1.7917,1785
1.7944,1787
1.7972,1779
1.8000,1776
1.8028,1772
1.8056,1761
1.8083,1754
1.8111,1751
1.8139,1758
1.8167,1752
1.8194,1748
1.8222,1748
1.8250,1750
1.8278,1750
1.8306,1750
1.8333,1758
1.8361,1765
1.8389,1760
1.8417,1760
1.8444,1754
1.8472,1756
1.8500,1770
1.8528,1762
1.8556,1772
1.8583,1777
1.8611,1775
1.8639,1774
1.8667,1774
1.8694,1773
1.8722,1772
1.8750,1765
1.8778,1770
1.8806,1776
1.8833,1779
1.8861,1787
1.8889,1795
1.8917,1805
1.8944,1800
1.8972,1791
1.9000,1786
1.9028,1777
1.9056,1777
1.9083,1768
1.9111,1771
1.9139,1767
1.9167,1759
1.9194,1752
1.9222,1755
1.9250,1756
1.9278,1760
1.9306,1753
1.9333,1754
1.9361,1764
1.9389,1759
1.9417,1751
1.9444,1757
1.9472,1752
1.9500,1770
1.9528,1761
1.9556,1763
1.9583,1760
1.9611,1758
1.9639,1759
1.9667,1751
1.9694,1754
1.9722,1759
1.9750,1767
1.9778,1765
1.9806,1773
1.9833,1778
1.9861,1778
1.9889,1776
1.9917,1776
1.9944,1768
1.9972,1764
2.0000,1765
2.0028,1758
2.0056,1763
2.0083,1763
2.0111,1777
2.0139,1773
2.0167,1766
2.0194,1759
2.0222,1757
2.0250,1751
2.0278,1751
2.0306,1762
2.0333,1766
2.0361,1757
2.0389,1759
2.0417,1756
2.0444,1750
2.0472,1759
2.0500,1753
2.0528,1744
2.0556,1749
2.0583,1742
2.0611,1756
2.0639,1757
2.0667,1759
2.0694,1757
2.0722,1760
2.0750,1761
2.0778,1751
2.0806,1749
2.0833,1752
2.0861,1750
2.0889,1754
2.0917,1750
2.0944,1761
2.0972,1760
2.1000,1770
2.1028,1765
2.1056,1763
2.1083,1763
2.1111,1761
2.1139,1765
2.1167,1776
2.1194,1779
2.1222,1785
2.1250,1782
2.1278,1765
2.1306,1762
2.1333,1754
2.1361,1754
2.1389,1765
2.1417,1763
2.1444,1759
2.1472,1759
2.1500,1760
2.1528,1762
2.1556,1765
2.1583,1763
2.1611,1769
2.1639,1772
2.1667,1770
2.1694,1759
2.1722,1754
2.1750,1736
2.1778,1729
2.1806,1718
2.1833,1714
2.1861,1723
2.1889,1727
2.1917,1732
2.1944,1727
2.1972,1729
2.2000,1748
2.2028,1784
2.2056,1811
2.2083,1828
2.2111,1807
2.2139,1748
2.2167,1680
2.2194,1630
2.2222,1609
2.2250,1614
2.2278,1650
2.2306,1706
2.2333,1774
2.2361,1827
2.2389,1873
2.2417,1917
2.2444,1918
2.2472,1900
2.2500,1856
2.2528,1818
2.2556,1793
2.2583,1782
2.2611,1783
2.2639,1765
2.2667,1718
2.2694,1685
2.2722,1650
2.2750,1609
2.2778,1587
2.2806,1576
2.2833,1588
2.2861,1616
2.2889,1635
2.2917,1666
2.2944,1694
2.2972,1711
2.3000,1719
2.3028,1732
2.3056,1728
2.3083,1723
2.3111,1737
2.3139,1737
2.3167,1731
2.3194,1729
2.3222,1728
2.3250,1728
2.3278,1735
2.3306,1739
2.3333,1748
2.3361,1751
2.3389,1751
2.3417,1751
2.3444,1739
2.3472,1727
2.3500,1733
2.3528,1736
2.3556,1737
2.3583,1739
2.3611,1741
2.3639,1738
2.3667,1732
2.3694,1726
2.3722,1730
2.3750,1730
2.3778,1736
2.3806,1726
2.3833,1725
2.3861,1718
2.3889,1726
2.3917,1715
2.3944,1724
2.3972,1729
2.4000,1728
2.4028,1730
2.4056,1730
2.4083,1725
2.4111,1726
2.4139,1726
2.4167,1723
2.4194,1724
2.4222,1714
2.4250,1725
2.4278,1716
2.4306,1852
2.4333,1854
2.4361,1873
2.4389,1867
2.4417,1875
2.4444,1877
2.4472,1873
2.4500,1867
2.4528,1871
2.4556,1875
2.4583,1889
2.4611,1887
2.4639,1862
2.4667,1847
2.4694,1827
2.4722,1825
2.4750,1821
2.4778,1815
2.4806,1815
2.4833,1810
2.4861,1804
2.4889,1806
2.4917,1802
2.4944,1800
2.4972,1797
2.5000,1787
2.5028,1774
2.5056,1767
2.5083,1758
2.5111,1752
2.5139,1760
2.5167,1746
2.5194,1739
2.5222,1739
2.5250,1741
2.5278,1737
2.5306,1734
2.5333,1725
2.5361,1735
2.5389,1730
2.5417,1721
2.5444,1716
2.5472,1711
2.5500,1701
2.5528,1698
2.5556,1698
2.5583,1703
2.5611,1696
2.5639,1703
2.5667,1696
2.5694,1696
2.5722,1691
2.5750,1684
2.5778,1678
2.5806,1682
2.5833,1684
2.5861,1679
2.5889,1682
2.5917,1680
2.5944,1684
2.5972,1690
2.6000,1702
2.6028,1695
2.6056,1687
2.6083,1681
2.6111,1673
2.6139,1682
2.6167,1670
2.6194,1687
2.6222,1689
2.6250,1700
2.6278,1694
2.6306,1689
2.6333,1689
2.6361,1690
2.6389,1692
2.6417,1688
2.6444,1688
2.6472,1684
2.6500,1681
2.6528,1680
2.6556,1677
2.6583,1688
2.6611,1685
2.6639,1683
2.6667,1686
2.6694,1677
2.6722,1680
2.6750,1677
2.6778,1679
2.6806,1672
2.6833,1681
2.6861,1683
2.6889,1680
2.6917,1682
2.6944,1683
2.6972,1684
2.7000,1672
2.7028,1685
2.7056,1686
2.7083,1680
2.7111,1686
2.7139,1682
2.7167,1682
2.7194,1682
2.7222,1670
2.7250,1670
2.7278,1667
2.7306,1671
2.7333,1673
2.7361,1675
2.7389,1681
2.7417,1672
2.7444,1676
2.7472,1676
2.7500,1679
2.7528,1681
2.7556,1693
2.7583,1683
2.7611,1688
2.7639,1688
2.7667,1683
2.7694,1682
2.7722,1681
2.7750,1678
2.7778,1674
2.7806,1677
2.7833,1673
2.7861,1680
2.7889,1678
2.7917,1673
2.7944,1672
2.7972,1687
2.8000,1688
2.8028,1692
2.8056,1711
2.8083,1705
2.8111,1705
2.8139,1710
2.8167,1710
2.8194,1706
2.8222,1704
2.8250,1709
2.8278,1717
2.8306,1727
2.8333,1733
2.8361,1735
2.8389,1730
2.8417,1726
2.8444,1717
2.8472,1711
2.8500,1710
2.8528,1714
2.8556,1720
2.8583,1712
2.8611,1713
2.8639,1716
2.8667,1717
2.8694,1721
2.8722,1717
2.8750,1711
2.8778,1725
2.8806,1737
2.8833,1744
2.8861,1755
2.8889,1753
2.8917,1743
2.8944,1753
2.8972,1745
2.9000,1743
2.9028,1731
2.9056,1739
2.9083,1742
2.9111,1737
2.9139,1733
2.9167,1725
2.9194,1717
2.9222,1709
2.9250,1711
2.9278,1701
2.9306,1698
2.9333,1696
2.9361,1691
2.9389,1693
2.9417,1693
2.9444,1701
2.9472,1724
2.9500,1752
2.9528,1768
2.9556,1752
2.9583,1696
2.9611,1639
2.9639,1590
2.9667,1546
2.9694,1550
2.9722,1580
2.9750,1632
2.9778,1696
2.9806,1748
2.9833,1793
2.9861,1823
2.9889,1830
2.9917,1802
2.9944,1752
2.9972,1715
3.0000,1701
3.0028,1701
3.0056,1709
3.0083,1699
3.0111,1664
3.0139,1628
3.0167,1588
3.0194,1556
3.0222,1535
3.0250,1535
3.0278,1549
3.0306,1565
3.0333,1585
3.0361,1614
3.0389,1638
3.0417,1658
3.0444,1668
3.0472,1677
3.0500,1679
3.0528,1682
3.0556,1677
3.0583,1679
3.0611,1683
3.0639,1675
3.0667,1670
3.0694,1665
3.0722,1665
3.0750,1669
3.0778,1667
3.0806,1669
3.0833,1667
3.0861,1671
3.0889,1670
3.0917,1674
3.0944,1680
3.0972,1680
3.1000,1678
3.1028,1679
3.1056,1678
3.1083,1678
3.1111,1676
3.1139,1683
3.1167,1682
3.1194,1677
3.1222,1682
3.1250,1691
3.1278,1697
3.1306,1689
3.1333,1692
3.1361,1695
3.1389,1703
3.1417,1708
3.1444,1706
3.1472,1705
3.1500,1700
3.1528,1710
3.1556,1714
3.1583,1827
3.1611,1830
3.1639,1832
3.1667,1842
3.1694,1853
3.1722,1865
3.1750,1898
3.1778,1925
3.1806,1923
3.1833,1869
3.1861,1811
3.1889,1757
3.1917,1716
3.1944,1697
3.1972,1701
3.2000,1713
3.2028,1742
3.2056,1772
3.2083,1795
3.2111,1804
3.2139,1804
3.2167,1794
3.2194,1783
3.2222,1773
3.2250,1771
3.2278,1757
3.2306,1770
3.2333,1859
3.2361,1990
3.2389,2137
3.2417,2258
3.2444,2349
3.2472,2393
3.2500,2417
3.2528,2421
3.2556,2401
3.2583,2383
3.2611,2370
3.2639,2356
3.2667,2344
3.2694,2327
3.2722,2311
3.2750,2291
3.2778,2269
3.2806,2244
3.2833,2234
3.2861,2217
3.2889,2208
3.2917,2196
3.2944,2169
3.2972,2157
3.3000,2124
3.3028,2105
3.3056,2097
3.3083,2090
3.3111,2074
3.3139,2064
3.3167,2052
3.3194,2048
3.3222,2036
3.3250,2021
3.3278,2013
3.3306,2015
3.3333,2001
3.3361,1984
3.3389,1979
3.3417,1971
3.3444,1966
3.3472,1969
3.3500,1972
3.3528,1978
3.3556,1975
3.3583,1970
3.3611,1965
3.3639,1969
3.3667,1979
3.3694,1988
3.3722,1985
3.3750,1977
3.3778,1979
3.3806,1964
3.3833,1964
3.3861,1976
3.3889,1978
3.3917,1982
3.3944,1981
3.3972,1984
3.4000,1985
3.4028,1988
3.4056,1992
3.4083,1982
3.4111,1988
3.4139,1988
3.4167,1992
3.4194,1990
3.4222,1983
3.4250,1980
3.4278,1986
3.4306,1987
3.4333,1986
3.4361,1983
3.4389,1984
3.4417,1977
3.4444,1975
3.4472,1979
3.4500,1979
3.4528,1971
3.4556,1973
3.4583,1970
3.4611,1972
3.4639,1973
3.4667,1984
3.4694,1999
3.4722,2006
3.4750,2013
3.4778,2005
3.4806,2009
3.4833,1998
3.4861,1998
3.4889,1994
3.4917,1993
3.4944,1991
3.4972,1974
3.5000,1966
3.5028,1955
3.5056,1940
3.5083,1944
3.5111,1944
3.5139,1945
3.5167,1948
3.5194,1928
3.5222,1921
3.5250,1901
3.5278,1895
3.5306,1893
3.5333,1873
3.5361,1868
3.5389,1855
3.5417,1843
3.5444,1823
3.5472,1818
3.5500,1808
3.5528,1802
3.5556,1791
3.5583,1782
3.5611,1778
3.5639,1775
3.5667,1772
3.5694,1768
3.5722,1765
3.5750,1761
3.5778,1753
3.5806,1746
3.5833,1756
3.5861,1743
3.5889,1740
3.5917,1734
3.5944,1720
3.5972,1710
3.6000,1696
3.6028,1674
3.6056,1655
3.6083,1641
3.6111,1626
3.6139,1622
3.6167,1614
3.6194,1610
3.6222,1611
3.6250,1598
3.6278,1603
3.6306,1610
3.6333,1625
3.6361,1629
3.6389,1635
3.6417,1625
3.6444,1622
3.6472,1611
3.6500,1608
3.6528,1612
3.6556,1608
3.6583,1605
3.6611,1598
3.6639,1594
3.6667,1593
3.6694,1586
3.6722,1587
3.6750,1584
3.6778,1579
3.6806,1566
3.6833,1563
3.6861,1554
3.6889,1545
3.6917,1539
3.6944,1528
3.6972,1525
3.7000,1524
3.7028,1544
3.7056,1568
3.7083,1588
3.7111,1559
3.7139,1507
3.7167,1453
3.7194,1391
3.7222,1349
3.7250,1344
3.7278,1375
3.7306,1441
3.7333,1522
3.7361,1579
3.7389,1630
3.7417,1680
3.7444,1688
3.7472,1650
3.7500,1593
3.7528,1544
3.7556,1524
3.7583,1527
3.7611,1547
3.7639,1541
3.7667,1522
3.7694,1498
3.7722,1466
3.7750,1451
3.7778,1430
3.7806,1439
3.7833,1472
3.7861,1498
3.7889,1549
3.7917,1579
3.7944,1615
3.7972,1639
3.8000,1651
3.8028,1653
3.8056,1644
3.8083,1635
3.8111,1634
3.8139,1623
3.8167,1632
3.8194,1625
3.8222,1629
3.8250,1631
3.8278,1641
3.8306,1649
3.8333,1650
3.8361,1647
3.8389,1643
3.8417,1635
3.8444,1633
3.8472,1628
3.8500,1635
3.8528,1636
3.8556,1641
3.8583,1637
3.8611,1622
3.8639,1618
3.8667,1619
3.8694,1610
3.8722,1612
3.8750,1603
3.8778,1599
3.8806,1611
3.8833,1613
3.8861,1621
3.8889,1626
3.8917,1627
3.8944,1638
3.8972,1633
3.9000,1639
3.9028,1637
3.9056,1640
3.9083,1637
3.9111,1651
3.9139,1646
3.9167,1638
3.9194,1644
3.9222,1643
3.9250,1650
3.9278,1649
3.9306,1695
3.9333,1690
3.9361,1697
3.9389,1694
3.9417,1697
3.9444,1698
3.9472,1700
3.9500,1698
3.9528,1704
3.9556,1698
3.9583,1691
3.9611,1692
3.9639,1695
3.9667,1696
3.9694,1688
3.9722,1683
3.9750,1667
3.9778,1674
3.9806,1649
3.9833,1652
3.9861,1651
3.9889,1658
3.9917,1658
3.9944,1651
3.9972,1648
4.0000,1645
4.0028,1630
4.0056,1621
4.0083,1618
4.0111,1612
4.0139,1609
4.0167,1600
4.0194,1595
4.0222,1590
4.0250,1590
4.0278,1590
4.0306,1598
4.0333,1591
4.0361,1590
4.0389,1590
4.0417,1595
4.0444,1599
4.0472,1597
4.0500,1596
4.0528,1591
4.0556,1585
4.0583,1586
4.0611,1579
4.0639,1579
4.0667,1579
4.0694,1570
4.0722,1574
4.0750,1576
4.0778,1573
4.0806,1571
4.0833,1570
4.0861,1576
4.0889,1580
4.0917,1580
4.0944,1575
4.0972,1580
4.1000,1589
4.1028,1586
4.1056,1585
4.1083,1590
4.1111,1592
4.1139,1594
4.1167,1594
4.1194,1594
4.1222,1579
4.1250,1586
4.1278,1580
4.1306,1585
4.1333,1591
4.1361,1597
4.1389,1599
4.1417,1605
4.1444,1599
4.1472,1584
4.1500,1577
4.1528,1579
4.1556,1591
4.1583,1592
4.1611,1600
4.1639,1607
4.1667,1619
4.1694,1618
4.1722,1626
4.1750,1626
4.1778,1628
4.1806,1628
4.1833,1631
4.1861,1630
4.1889,1634
4.1917,1634
4.1944,1624
4.1972,1625
4.2000,1626
4.2028,1624
4.2056,1625
4.2083,1626
4.2111,1619
4.2139,1605
4.2167,1585
4.2194,1568
4.2222,1574
4.2250,1573
4.2278,1586
4.2306,1588
4.2333,1589
4.2361,1595
4.2389,1586
4.2417,1568
4.2444,1564
4.2472,1550
4.2500,1549
4.2528,1551
4.2556,1558
4.2583,1559
4.2611,1550
4.2639,1551
4.2667,1543
4.2694,1553
4.2722,1556
4.2750,1556
4.2778,1562
4.2806,1560
4.2833,1571
4.2861,1569
4.2889,1576
4.2917,1578
4.2944,1578
4.2972,1575
4.3000,1584
4.3028,1576
4.3056,1577
4.3083,1589
4.3111,1599
4.3139,1598
4.3167,1615
4.3194,1616
4.3222,1625
4.3250,1626
4.3278,1633
4.3306,1643
4.3333,1644
4.3361,1646
4.3389,1646
4.3417,1646
4.3444,1649
4.3472,1647
4.3500,1649
4.3528,1653
4.3556,1662
4.3583,1666
4.3611,1677
4.3639,1686
4.3667,1685
4.3694,1687
4.3722,1683
4.3750,1685
4.3778,1694
4.3806,1688
4.3833,1690
4.3861,1700
4.3889,1710
4.3917,1716
4.3944,1716
4.3972,1724
4.4000,1736
4.4028,1747
4.4056,1742
4.4083,1743
4.4111,1734
4.4139,1732
4.4167,1733
4.4194,1737
4.4222,1749
4.4250,1747
4.4278,1739
4.4306,1750
4.4333,1746
4.4361,1747
4.4389,1750
4.4417,1774
4.4444,1800
4.4472,1811
4.4500,1788
4.4528,1750
4.4556,1689
4.4583,1651
4.4611,1627
4.4639,1636
4.4667,1664
4.4694,1711
4.4722,1782
4.4750,1848
4.4778,1892
4.4806,1935
4.4833,1937
4.4861,1905
4.4889,1864
4.4917,1827
4.4944,1801
4.4972,1799
4.5000,1810
4.5028,1804
4.5056,1775
4.5083,1737
4.5111,1694
4.5139,1652
4.5167,1617
4.5194,1613
4.5222,1613
4.5250,1644
4.5278,1666
4.5306,1701
4.5333,1742
4.5361,1760
4.5389,1775
4.5417,1771
4.5444,1771
4.5472,1766
4.5500,1773
4.5528,1780
4.5556,1780
4.5583,1784
4.5611,1792
4.5639,1801
4.5667,1805
4.5694,1805
4.5722,1809
4.5750,1809
4.5778,1810
4.5806,1818
4.5833,1809
4.5861,1799
4.5889,1799
4.5917,1803
4.5944,1804
4.5972,1800
4.6000,1802
4.6028,1801
4.6056,1797
4.6083,1809
4.6111,1810
4.6139,1825
4.6167,1819
4.6194,1822
4.6222,1821
4.6250,1825
4.6278,1830
4.6306,1832
4.6333,1827
4.6361,1833
4.6389,1833
4.6417,1828
4.6444,1830
4.6472,1830
4.6500,1833
4.6528,1834
4.6556,1831
4.6583,1831
4.6611,1831
4.6639,1825
4.6667,1837
4.6694,1949
4.6722,1956
4.6750,1957
4.6778,1965
4.6806,1967
4.6833,1966
4.6861,1958
4.6889,1960
4.6917,1953
4.6944,1960
4.6972,1949
4.7000,1940
4.7028,1930
4.7056,1923
4.7083,1918
4.7111,1911
4.7139,1912
4.7167,1907
4.7194,1893
4.7222,1888
4.7250,1889
4.7278,1874
4.7306,1873
4.7333,1862
4.7361,1860
4.7389,1854
4.7417,1843
4.7444,1838
4.7472,1820
4.7500,1810
4.7528,1791
4.7556,1789
4.7583,1792
4.7611,1790
4.7639,1792
4.7667,1783
4.7694,1780
4.7722,1776
4.7750,1765
4.7778,1750
4.7806,1751
4.7833,1746
4.7861,1749
4.7889,1743
4.7917,1742
4.7944,1737
4.7972,1735
4.8000,1720
4.8028,1728
4.8056,1720
4.8083,1728
4.8111,1720
4.8139,1714
4.8167,1706
4.8194,1706
4.8222,1714
4.8250,1712
4.8278,1712
4.8306,1710
4.8333,1711
4.8361,1710
4.8389,1706
4.8417,1714
4.8444,1708
4.8472,1700
