Tiempo(s),Valor_ADC
0.0028,1928
0.0056,1957
0.0083,1972
0.0111,1984
0.0139,1993
0.0167,1982
0.0194,1952
0.0222,1907
0.0250,1846
0.0278,1754
0.0306,1677
0.0333,1607
0.0361,1561
0.0389,1538
0.0417,1533
0.0444,1520
0.0472,1511
0.0500,1499
0.0528,1463
0.0556,1447
0.0583,1460
0.0611,1483
0.0639,1477
0.0667,1463
0.0694,1482
0.0722,1505
0.0750,1510
0.0778,1518
0.0806,1498
0.0833,1478
0.0861,1461
0.0889,1453
0.0917,1471
0.0944,1487
0.0972,1501
0.1000,1533
0.1028,1537
0.1056,1542
0.1083,1506
0.1111,1469
0.1139,1423
0.1167,1414
0.1194,1498
0.1222,1705
0.1250,2003
0.1278,2390
0.1306,2647
0.1333,2714
0.1361,2684
0.1389,2600
0.1417,2504
0.1444,2301
0.1472,1872
0.1500,1367
0.1528,1015
0.1556,852
0.1583,822
0.1611,814
0.1639,820
0.1667,845
0.1694,886
0.1722,916
0.1750,965
0.1778,1043
0.1806,1118
0.1833,1206
0.1861,1291
0.1889,1384
0.1917,1479
0.1944,1562
0.1972,1610
0.2000,1639
0.2028,1660
0.2056,1661
0.2083,1670
0.2111,1694
0.2139,1708
0.2167,1720
0.2194,1731
0.2222,1729
0.2250,1732
0.2278,1747
0.2306,1752
0.2333,1781
0.2361,1794
0.2389,1786
0.2417,1784
0.2444,1779
0.2472,1780
0.2500,1782
0.2528,1789
0.2556,1803
0.2583,1819
0.2611,1813
0.2639,1817
0.2667,1832
0.2694,1854
0.2722,1863
0.2750,1864
0.2778,1872
0.2806,1863
0.2833,1852
0.2861,1846
0.2889,1842
0.2917,1861
0.2944,1875
0.2972,1872
0.3000,1878
0.3028,1894
0.3056,1898
0.3083,1913
0.3111,1915
0.3139,1934
0.3167,1940
0.3194,1929
0.3222,1923
0.3250,1896
0.3278,1902
0.3306,1904
0.3333,1926
0.3361,1934
0.3389,1937
0.3417,1937
0.3444,1624
0.3472,1635
0.3500,1645
0.3528,1627
0.3556,1619
0.3583,1614
0.3611,1579
0.3639,1540
0.3667,1515
0.3694,1517
0.3722,1526
0.3750,1536
0.3778,1549
0.3806,1552
0.3833,1540
0.3861,1544
0.3889,1555
0.3917,1545
0.3944,1545
0.3972,1542
0.4000,1542
0.4028,1541
0.4056,1549
0.4083,1554
0.4111,1555
0.4139,1551
0.4167,1566
0.4194,1559
0.4222,1562
0.4250,1571
0.4278,1586
0.4306,1612
0.4333,1628
0.4361,1637
0.4389,1647
0.4417,1663
0.4444,1668
0.4472,1676
0.4500,1679
0.4528,1683
0.4556,1673
0.4583,1673
0.4611,1677
0.4639,1681
0.4667,1690
0.4694,1701
0.4722,1704
0.4750,1698
0.4778,1683
0.4806,1670
0.4833,1672
0.4861,1674
0.4889,1684
0.4917,1703
0.4944,1689
0.4972,1678
0.5000,1665
0.5028,1667
0.5056,1667
0.5083,1679
0.5111,1684
0.5139,1700
0.5167,1706
0.5194,1699
0.5222,1688
0.5250,1675
0.5278,1683
0.5306,1696
0.5333,1691
0.5361,1674
0.5389,1658
0.5417,1653
0.5444,1676
0.5472,1675
0.5500,1685
0.5528,1685
0.5556,1678
0.5583,1675
0.5611,1662
0.5639,1664
0.5667,1659
0.5694,1644
0.5722,1639
0.5750,1634
0.5778,1648
0.5806,1661
0.5833,1674
0.5861,1664
0.5889,1664
0.5917,1661
0.5944,1648
0.5972,1641
