Tiempo(s),Valor_ADC
0.0028,1615
0.0056,1608
0.0083,1605
0.0111,1617
0.0139,1635
0.0167,1639
0.0194,1634
0.0222,1634
0.0250,1616
0.0278,1632
0.0306,1646
0.0333,1664
0.0361,1674
0.0389,1677
0.0417,1676
0.0444,1672
0.0472,1667
0.0500,1678
0.0528,1695
0.0556,1699
0.0583,1709
0.0611,1713
0.0639,1708
0.0667,1720
0.0694,1717
0.0722,1729
0.0750,1739
0.0778,1746
0.0806,1736
0.0833,1732
0.0861,1742
0.0889,1759
0.0917,1773
0.0944,1783
0.0972,1803
0.1000,1790
0.1028,1777
0.1056,1783
0.1083,1806
0.1111,1826
0.1139,1845
0.1167,1860
0.1194,1869
0.1222,1871
0.1250,1877
0.1278,1776
0.1306,1788
0.1333,1777
0.1361,1762
0.1389,1744
0.1417,1724
0.1444,1701
0.1472,1692
0.1500,1706
0.1528,1707
0.1556,1721
0.1583,1718
0.1611,1703
0.1639,1699
0.1667,1695
0.1694,1701
0.1722,1706
0.1750,1701
0.1778,1698
0.1806,1682
0.1833,1669
0.1861,1663
0.1889,1663
0.1917,1682
0.1944,1691
0.1972,1697
0.2000,1695
0.2028,1686
0.2056,1683
0.2083,1692
0.2111,1705
0.2139,1718
0.2167,1720
0.2194,1719
0.2222,1704
0.2250,1706
0.2278,1705
0.2306,1704
0.2333,1710
0.2361,1718
0.2389,1722
0.2417,1726
0.2444,1730
0.2472,1729
0.2500,1728
0.2528,1720
0.2556,1734
0.2583,1743
0.2611,1743
0.2639,1752
0.2667,1747
0.2694,1755
0.2722,1754
0.2750,1758
0.2778,1749
0.2806,1754
0.2833,1747
0.2861,1748
0.2889,1749
0.2917,1752
0.2944,1762
0.2972,1761
0.3000,1754
0.3028,1763
0.3056,1769
0.3083,1770
0.3111,1770
0.3139,1770
0.3167,1768
0.3194,1783
0.3222,1779
0.3250,1781
0.3278,1778
0.3306,1797
0.3333,1803
0.3361,1793
0.3389,1791
0.3417,1792
0.3444,1783
0.3472,1795
0.3500,1814
0.3528,1811
0.3556,1813
0.3583,1794
0.3611,1786
0.3639,1783
0.3667,1796
0.3694,1805
0.3722,1813
0.3750,1830
0.3778,1831
0.3806,1821
0.3833,1813
0.3861,1815
0.3889,1806
0.3917,1807
0.3944,1805
0.3972,1811
0.4000,1815
0.4028,1825
0.4056,1824
0.4083,1826
0.4111,1829
0.4139,1828
0.4167,1818
0.4194,1803
0.4222,1806
0.4250,1814
0.4278,1818
0.4306,1822
0.4333,1837
0.4361,1835
0.4389,1837
0.4417,1825
0.4444,1829
0.4472,1831
0.4500,1829
0.4528,1845
0.4556,1852
0.4583,1848
0.4611,1846
0.4639,1839
0.4667,1845
0.4694,1850
0.4722,1858
0.4750,1867
0.4778,1865
0.4806,1871
0.4833,1873
0.4861,1869
0.4889,1874
0.4917,1880
0.4944,1886
0.4972,1894
0.5000,1884
0.5028,1872
0.5056,1867
0.5083,1865
0.5111,1870
0.5139,1885
0.5167,1893
0.5194,1891
0.5222,1893
0.5250,1901
0.5278,1906
0.5306,1906
0.5333,1895
0.5361,1895
0.5389,1896
0.5417,1901
0.5444,1913
0.5472,1908
0.5500,1928
0.5528,1957
0.5556,1993
0.5583,2028
0.5611,2041
0.5639,2037
0.5667,2011
0.5694,1985
0.5722,1965
0.5750,1931
0.5778,1929
0.5806,1913
0.5833,1906
0.5861,1895
0.5889,1896
0.5917,1882
0.5944,1872
0.5972,1870
0.6000,1869
0.6028,1867
0.6056,1864
0.6083,1862
0.6111,1864
0.6139,1864
0.6167,1866
0.6194,1860
0.6222,1849
0.6250,1845
0.6278,1833
0.6306,1842
0.6333,1855
0.6361,1867
0.6389,1880
0.6417,1885
0.6444,1878
0.6472,1871
0.6500,1861
0.6528,1864
0.6556,1866
0.6583,1873
0.6611,1879
0.6639,1878
0.6667,1887
0.6694,1886
0.6722,1894
0.6750,1892
0.6778,1900
0.6806,1897
0.6833,1893
0.6861,1869
0.6889,1845
0.6917,1824
0.6944,1820
0.6972,1868
0.7000,2007
0.7028,2189
0.7056,2400
0.7083,2631
0.7111,2882
0.7139,3166
0.7167,3362
0.7194,3371
0.7222,3365
0.7250,3359
0.7278,3374
0.7306,3363
0.7333,3101
0.7361,2659
0.7389,2296
0.7417,2071
0.7444,1937
0.7472,1862
0.7500,1811
0.7528,1779
0.7556,1769
0.7583,1758
0.7611,1743
0.7639,1717
0.7667,1692
0.7694,1671
0.7722,1660
0.7750,1667
0.7778,1678
0.7806,1689
0.7833,1688
0.7861,1673
0.7889,1676
0.7917,1683
0.7944,1689
0.7972,1696
0.8000,1711
0.8028,1712
0.8056,1706
0.8083,1703
0.8111,1687
0.8139,1711
0.8167,1727
0.8194,1733
0.8222,1737
0.8250,1738
0.8278,1742
0.8306,1743
0.8333,1742
0.8361,1751
0.8389,1760
0.8417,1761
0.8444,1755
0.8472,1742
0.8500,1732
0.8528,1730
0.8556,1738
0.8583,1759
0.8611,1767
0.8639,1770
0.8667,1767
0.8694,1765
0.8722,1767
0.8750,1774
0.8778,1785
0.8806,1789
0.8833,1792
0.8861,1791
0.8889,1789
0.8917,1791
0.8944,1808
0.8972,1826
0.9000,1832
0.9028,1846
0.9056,1843
0.9083,1845
0.9111,1857
0.9139,1862
0.9167,1867
0.9194,1876
0.9222,1880
0.9250,1889
0.9278,1903
0.9306,1906
0.9333,1789
0.9361,1791
0.9389,1784
0.9417,1783
0.9444,1780
0.9472,1777
0.9500,1778
0.9528,1774
0.9556,1778
0.9583,1787
0.9611,1788
0.9639,1785
0.9667,1767
0.9694,1751
0.9722,1737
0.9750,1749
0.9778,1754
0.9806,1768
0.9833,1759
0.9861,1746
0.9889,1741
0.9917,1754
0.9944,1767
0.9972,1767
1.0000,1777
1.0028,1767
1.0056,1771
1.0083,1768
1.0111,1774
1.0139,1761
1.0167,1763
1.0194,1753
1.0222,1753
1.0250,1755
1.0278,1753
1.0306,1752
1.0333,1758
1.0361,1763
1.0389,1772
1.0417,1770
1.0444,1777
1.0472,1768
1.0500,1771
1.0528,1762
1.0556,1773
1.0583,1780
1.0611,1784
1.0639,1785
1.0667,1785
1.0694,1783
1.0722,1779
1.0750,1773
1.0778,1769
1.0806,1770
1.0833,1762
1.0861,1765
1.0889,1763
1.0917,1772
1.0944,1778
1.0972,1786
1.1000,1791
1.1028,1791
1.1056,1796
1.1083,1777
1.1111,1777
1.1139,1777
1.1167,1771
1.1194,1760
1.1222,1746
1.1250,1730
1.1278,1734
1.1306,1731
1.1333,1725
1.1361,1731
1.1389,1730
1.1417,1741
1.1444,1731
1.1472,1728
1.1500,1713
1.1528,1724
1.1556,1726
1.1583,1729
1.1611,1730
1.1639,1733
1.1667,1725
1.1694,1721
1.1722,1707
1.1750,1715
1.1778,1720
1.1806,1723
1.1833,1734
1.1861,1728
1.1889,1725
1.1917,1732
1.1944,1730
1.1972,1730
1.2000,1718
1.2028,1709
1.2056,1707
1.2083,1712
1.2111,1718
1.2139,1716
1.2167,1714
1.2194,1705
1.2222,1706
1.2250,1704
1.2278,1709
1.2306,1708
1.2333,1702
1.2361,1706
1.2389,1710
1.2417,1713
1.2444,1705
1.2472,1699
1.2500,1685
1.2528,1687
1.2556,1695
1.2583,1703
1.2611,1721
1.2639,1723
1.2667,1717
1.2694,1713
1.2722,1716
1.2750,1714
1.2778,1720
1.2806,1738
1.2833,1748
1.2861,1778
1.2889,1795
1.2917,1810
1.2944,1829
1.2972,1833
1.3000,1818
1.3028,1801
1.3056,1783
1.3083,1759
1.3111,1730
1.3139,1704
1.3167,1697
1.3194,1690
1.3222,1680
1.3250,1667
1.3278,1657
1.3306,1649
1.3333,1649
1.3361,1642
1.3389,1645
1.3417,1632
1.3444,1632
1.3472,1625
1.3500,1613
1.3528,1611
1.3556,1614
1.3583,1617
1.3611,1625
1.3639,1627
1.3667,1635
1.3694,1628
1.3722,1633
1.3750,1643
1.3778,1638
1.3806,1625
1.3833,1629
1.3861,1621
1.3889,1618
1.3917,1619
1.3944,1632
1.3972,1644
1.4000,1639
1.4028,1640
1.4056,1628
1.4083,1628
1.4111,1621
1.4139,1619
1.4167,1607
1.4194,1595
1.4222,1590
1.4250,1560
1.4278,1524
1.4306,1520
1.4333,1591
1.4361,1740
1.4389,1934
1.4417,2156
1.4444,2378
1.4472,2628
1.4500,2929
1.4528,3237
1.4556,3357
1.4583,3362
1.4611,3356
1.4639,3325
1.4667,2968
1.4694,2479
1.4722,2059
1.4750,1832
1.4778,1720
1.4806,1652
1.4833,1601
1.4861,1558
1.4889,1528
1.4917,1502
1.4944,1479
1.4972,1458
1.5000,1420
1.5028,1397
1.5056,1395
1.5083,1407
1.5111,1417
1.5139,1426
1.5167,1411
1.5194,1406
1.5222,1392
1.5250,1393
1.5278,1394
1.5306,1406
1.5333,1414
1.5361,1409
1.5389,1398
1.5417,1409
1.5444,1413
1.5472,1437
1.5500,1443
1.5528,1450
1.5556,1457
1.5583,1447
1.5611,1446
1.5639,1442
1.5667,1441
1.5694,1454
1.5722,1465
1.5750,1475
1.5778,1473
1.5806,1468
1.5833,1468
1.5861,1483
1.5889,1505
1.5917,1505
1.5944,1507
1.5972,1507
1.6000,1499
1.6028,1503
1.6056,1505
1.6083,1523
1.6111,1538
1.6139,1547
1.6167,1556
1.6194,1555
1.6222,1562
1.6250,1571
